date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:21:27	0/-1	---M--	500	error ('')			https://themesflat.co/html/jobtex/job-single.html	C:/project/HangkhongWork/themesflat.co/html/jobtex/job-single.html	(from https://themesflat.co/html/jobtex/home-09.html)
00:21:27	0/-1	---M--	500	error ('')			https://themesflat.co/html/jobtex/stylesheets/images/resource/company-logo/3-1.png	C:/project/HangkhongWork/themesflat.co/html/jobtex/stylesheets/images/resource/company-logo/3-1.html	(from https://themesflat.co/html/jobtex/stylesheets/shortcodes.css)
00:21:27	0/-1	---M--	500	error ('')			https://themesflat.co/html/jobtex/home-01.htm	C:/project/HangkhongWork/themesflat.co/html/jobtex/home-2.html	(from https://themesflat.co/html/jobtex/home-10.html)
00:21:27	0/-1	---M--	500	error ('')			https://themesflat.co/html/jobtex/$	C:/project/HangkhongWork/themesflat.co/html/jobtex/$.html	(from https://themesflat.co/html/jobtex/jobs-single.html)
00:21:27	0/-1	---M--	500	error ('')			https://themesflat.co/html/jobtex/stylesheets/jobs.css	C:/project/HangkhongWork/themesflat.co/html/jobtex/stylesheets/jobs.html	(from https://themesflat.co/html/jobtex/employers_grid.html)
00:21:27	0/-1	---M--	500	error ('')			https://themesflat.co/html/jobtex/javascript/range-side.js	C:/project/HangkhongWork/themesflat.co/html/jobtex/javascript/range-side.html	(from https://themesflat.co/html/jobtex/employers_grid.html)
00:21:27	0/-1	---M--	500	error ('')			https://themesflat.co/html/jobtex/job-single.html	C:/project/HangkhongWork/themesflat.co/html/jobtex/job-single.html	(from https://themesflat.co/html/jobtex/home-09.html)
00:21:28	2412/2412	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2015%20Aug%202024%2017:21:29%20GMT	https://themesflat.co/html/jobtex/dashboard/home-01.html	C:/project/HangkhongWork/themesflat.co/html/jobtex/dashboard/home-01.html	(from https://themesflat.co/html/jobtex/dashboard/candidates-delete-profile.html)
00:21:28	2412/2412	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2015%20Aug%202024%2017:21:29%20GMT	https://themesflat.co/html/jobtex/dashboard.html	C:/project/HangkhongWork/themesflat.co/html/jobtex/dashboard.html	(from https://themesflat.co/html/jobtex/home-09.html)
00:21:28	0/-1	---M--	500	error ('')			https://themesflat.co/html/jobtex/stylesheets/images/resource/company-logo/3-1.png	C:/project/HangkhongWork/themesflat.co/html/jobtex/stylesheets/images/resource/company-logo/3-1.html	(from https://themesflat.co/html/jobtex/stylesheets/shortcodes.css)
00:21:28	0/-1	---M--	500	error ('')			https://themesflat.co/html/jobtex/dashboard/images/logo.png	C:/project/HangkhongWork/themesflat.co/html/jobtex/dashboard/images/logo.html	(from https://themesflat.co/html/jobtex/dashboard/candidates-delete-profile.html)
00:21:28	0/-1	---M--	500	error ('')			https://themesflat.co/html/jobtex/home-01.htm	C:/project/HangkhongWork/themesflat.co/html/jobtex/home-2.html	(from https://themesflat.co/html/jobtex/home-10.html)
00:21:28	0/-1	---M--	500	error ('')			https://themesflat.co/html/jobtex/$	C:/project/HangkhongWork/themesflat.co/html/jobtex/$.html	(from https://themesflat.co/html/jobtex/jobs-single.html)
00:21:28	0/-1	---M--	500	error ('')			https://themesflat.co/html/jobtex/stylesheets/jobs.css	C:/project/HangkhongWork/themesflat.co/html/jobtex/stylesheets/jobs.html	(from https://themesflat.co/html/jobtex/employers_grid.html)
00:21:28	0/-1	---M--	500	error ('')			https://themesflat.co/html/jobtex/javascript/range-side.js	C:/project/HangkhongWork/themesflat.co/html/jobtex/javascript/range-side.html	(from https://themesflat.co/html/jobtex/employers_grid.html)
00:21:29	2412/2412	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2015%20Aug%202024%2017:21:30%20GMT	https://themesflat.co/html/jobtex/dashboard/term-of-use.html	C:/project/HangkhongWork/themesflat.co/html/jobtex/dashboard/term-of-use.html	(from https://themesflat.co/html/jobtex/dashboard/employer-dashboard.html)
00:21:29	2412/2412	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2015%20Aug%202024%2017:21:30%20GMT	https://themesflat.co/html/jobtex/dashboard/home-01.html	C:/project/HangkhongWork/themesflat.co/html/jobtex/dashboard/home-01.html	(from https://themesflat.co/html/jobtex/dashboard/candidates-delete-profile.html)
00:21:29	0/-1	---M--	500	error ('')			https://themesflat.co/html/jobtex/dashboard/images/logo.png	C:/project/HangkhongWork/themesflat.co/html/jobtex/dashboard/images/logo.html	(from https://themesflat.co/html/jobtex/dashboard/candidates-delete-profile.html)
